cluster_id,cluster_name,gene,avg_log2FC,p_val_adj,p_val_adj_negbinom,pct.1,pct.2,pct_diff,N_DEG
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Atp1b1,-1.56879501934069,1.02542478228523e-14,1.94250959752257e-25,0.747,0.912,-0.165,58
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps29,-1.49700725107248,1.11254779088844e-14,2.77915270997946e-16,0.267,0.757,-0.49,70
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rplp1,-1.78032585413849,1.1387588127479e-14,3.43150541603072e-15,0.147,0.693,-0.546,69
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Cox6c,-1.61368178547745,2.95240573887917e-14,1.10193722773144e-13,0.12,0.69,-0.57,47
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl8,-1.58765727711841,3.66638834648344e-14,1.0656438558285e-14,0.16,0.708,-0.548,50
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl21,-1.57565565773371,4.32462701545396e-14,1.82169313102281e-18,0.253,0.75,-0.497,70
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Fkbp2,-1.46352474701246,4.52847923182491e-14,1.78341319878437e-15,0.213,0.735,-0.522,45
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tmsb10,-1.68143843738621,4.56633600490544e-14,8.85131566245013e-20,0.387,0.77,-0.383,64
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufc2,-1.57039580817584,4.71885672074411e-14,1.62171894443171e-11,0.107,0.665,-0.558,56
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl23,-1.59096913716672,6.1280436969092e-14,1.06886833709525e-13,0.147,0.693,-0.546,65
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Chchd2,-1.88009712065054,9.00381109311877e-14,1.45014862402869e-16,0.16,0.677,-0.517,65
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps24,-1.61413428478115,1.23314166593732e-13,2.29381398807666e-18,0.267,0.74,-0.473,65
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Hspa8,-1.71996369801022,1.33096953093002e-13,1.18970972927147e-17,0.227,0.71,-0.483,65
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Aldoa,-1.63008521265904,1.34816876966131e-13,6.40258983044948e-20,0.347,0.767,-0.42,44
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufa4,-1.78574161391935,1.42341937993738e-13,1.47678979753525e-16,0.173,0.695,-0.522,62
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps11,-1.50041263560259,2.00503844727223e-13,3.07067023097869e-11,0.107,0.66,-0.553,52
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Fkbp3,-1.51014269195238,2.90780854201533e-13,3.71816102485717e-13,0.16,0.682,-0.522,28
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl35a,-1.41621408359171,3.09132221288204e-13,2.62219944484446e-08,0.067,0.637,-0.57,55
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Slc25a3,-1.06931038122498,4.17068741470519e-13,4.62499868821416e-13,0.44,0.83,-0.39,46
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ly6h,-1.01911534014776,7.14146997204978e-13,2.3916740539474e-20,0.933,0.995,-0.0619999999999999,91
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Spcs1,-1.47738075125143,7.48920373579094e-13,3.4265101666598e-11,0.12,0.662,-0.542,59
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl19,-1.59902262585978,7.94338236523521e-13,3.87825612590908e-16,0.227,0.703,-0.476,61
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Arl6ip1,-2.05634631446448,8.06381084373629e-13,6.38044615371018e-27,0.413,0.755,-0.342,59
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Chchd10,-1.47706288601682,1.14147471205137e-12,1.44161556282659e-08,0.067,0.627,-0.56,46
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl14,-1.33193047835781,1.38342113408596e-12,3.36598960674935e-09,0.107,0.645,-0.538,42
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Hsp90aa1,-1.54170332473686,1.42529963948373e-12,5.23240937698324e-17,0.333,0.735,-0.402,55
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ppia,-1.84851821469551,1.51522745142195e-12,7.34197105567084e-22,0.387,0.748,-0.361,57
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Uqcrb,-1.28917078515772,1.88069961089196e-12,0.00111852343741898,0.027,0.593,-0.566,32
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rtl8a,-1.332847396709,1.9140768898761e-12,2.40401552659873e-10,0.133,0.662,-0.529,31
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Mt3,-1.40723291450912,1.92992735472367e-12,3.75412613597248e-17,0.52,0.797,-0.277,42
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Scg5,-1.11605787065783,2.11127096012828e-12,3.11165305163074e-16,0.773,0.912,-0.139,27
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tuba1a,-1.46203907421258,2.71909510430057e-12,1.30705797527037e-14,0.253,0.723,-0.47,65
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Pgrmc1,-1.41014220488067,3.27153891413016e-12,7.76743546047446e-14,0.28,0.728,-0.448,39
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Meg3,0.404477954900633,4.51175426745641e-12,,1,1,0,85
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl9,-1.43628533545655,4.53518514005344e-12,6.46110407006058e-16,0.267,0.743,-0.476,65
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl6,-1.3707713397003,4.84655882965577e-12,3.38739599847395e-19,0.613,0.838,-0.225,53
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tm2d3,-1.29973783644827,5.87294581187417e-12,8.29072897643463e-11,0.16,0.67,-0.51,30
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Stmn3,-1.40415741171529,6.19086776000787e-12,1.50367851790497e-22,0.787,0.885,-0.098,49
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,mt-Nd1,-1.43429359258418,6.85408715444596e-12,3.14840686041211e-09,0.093,0.625,-0.532,57
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Oxt,-1.42112028069426,7.20584884051136e-12,2.87220679468588e-05,0.04,0.593,-0.553,52
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Eif1,-1.28837601856723,8.87103855723255e-12,1.45224946244607e-15,0.48,0.815,-0.335,29
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Calm1,-2.21701462914178,9.91723811591799e-12,3.46860783806683e-28,0.533,0.76,-0.227,34
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufa5,-1.32835828281508,1.01470158029416e-11,1.31527151340859e-11,0.187,0.677,-0.49,39
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufb8,-1.36017232392242,1.08833512795422e-11,1.57040732537036e-09,0.107,0.625,-0.518,37
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Nrsn2,-1.53668307010105,1.17781452684708e-11,1.53539783919313e-17,0.293,0.73,-0.437,50
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps3a1,-1.48995316396961,2.00944456426283e-11,2.27532046248315e-11,0.133,0.632,-0.499,65
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rabac1,-1.3385841482616,2.21304381301788e-11,1.89351524984585e-14,0.307,0.73,-0.423,26
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps21,-1.251299666732,2.22742101088643e-11,7.76797807288813e-17,0.413,0.772,-0.359,73
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Atp5h,-1.29187775073127,2.32079696791996e-11,4.22183586850871e-11,0.173,0.675,-0.502,31
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Sncb,-1.41314172155305,2.60656739050535e-11,7.42917158637754e-15,0.333,0.728,-0.395,24
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tuba1b,-1.23766636965806,2.64202408040067e-11,4.69891754440473e-08,0.093,0.618,-0.525,27
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rab3a,-1.48655054221178,2.95201032381661e-11,6.06695095445151e-12,0.133,0.637,-0.504,30
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Sec62,-1.33289931654855,3.11626313686787e-11,1.27492723504347e-18,0.613,0.825,-0.212,48
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl11,-1.27244581452755,3.67527088408038e-11,4.49384312413383e-12,0.2,0.682,-0.482,46
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Atp5k,-1.3449353678418,4.22877914054219e-11,9.02358016361684e-13,0.24,0.688,-0.448,42
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufb11,-1.20084377303751,4.5050248330048e-11,1.66002642153357e-05,0.053,0.588,-0.535,35
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps28,-1.22674443893618,5.73190055334813e-11,5.30617154121464e-09,0.12,0.64,-0.52,35
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Cox8a,-1.20169966473809,7.28231238014277e-11,7.77721276666919e-15,0.52,0.8,-0.28,31
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tecr,-1.28869995558359,9.7752558126797e-11,4.62596791587447e-18,0.827,0.892,-0.0650000000000001,48
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl30,-1.14259404580727,1.06114800581794e-10,0.000224681147653902,0.04,0.568,-0.528,38
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl36,-1.13774194754687,1.19860696215698e-10,3.00088854983221e-10,0.24,0.703,-0.463,43
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps5,-1.1931467348169,1.325711179058e-10,4.62319636742877e-07,0.08,0.598,-0.518,39
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ywhah,-1.2436585502645,1.350166412728e-10,1.72003802283401e-12,0.24,0.698,-0.458,31
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps3,-1.25728266985927,1.49733664725143e-10,1.48436984149493e-08,0.107,0.608,-0.501,50
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Nenf,-1.47790532737157,1.79465208304278e-10,1.48670763138709e-14,0.227,0.685,-0.458,46
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Nap1l5,-1.06727206678602,2.06096628077353e-10,5.72017683050861e-16,0.88,0.953,-0.073,44
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufa11,-1.1876672452114,2.27441086414078e-10,3.80189789823157e-10,0.2,0.667,-0.467,38
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl3,-1.19801991930483,2.44215841312907e-10,4.12889437979496e-11,0.147,0.66,-0.513,31
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Nsg1,-1.27546984968718,2.50708319807724e-10,6.37783119557351e-14,0.267,0.723,-0.456,38
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tpt1,-1.29339747177454,2.62925044364583e-10,1.62040854192908e-10,0.133,0.63,-0.497,46
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufb5,-1.359841406905,2.63467450502747e-10,2.66975393374224e-11,0.16,0.63,-0.47,39
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Atp5j,-1.38032063662661,2.84373156009603e-10,1.34334525889052e-11,0.173,0.627,-0.454,37
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl13,-1.28596086178138,3.34515759327906e-10,3.83918769723297e-12,0.213,0.67,-0.457,48
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Cisd1,-1.1583364260305,4.83733384802856e-10,1.1181205593443e-06,0.08,0.583,-0.503,28
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tbca,-1.1796989209005,4.95602635636548e-10,3.947560757314e-11,0.24,0.68,-0.44,15
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl28,-1.08296771352965,5.61547227445876e-10,6.54797652476248e-05,0.053,0.562,-0.509,30
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Atp5g3,-1.33049699883362,5.73739374327268e-10,1.09133212403365e-10,0.147,0.635,-0.488,35
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ctsb,-1.13460680358087,5.88838230724903e-10,2.52573984240474e-12,0.28,0.718,-0.438,16
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Cox5b,-1.42291698982232,6.43355194146206e-10,2.05057800023494e-13,0.227,0.67,-0.443,38
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl18a,-1.05447104880907,7.29950081231876e-10,0.000703056536296666,0.04,0.545,-0.505,27
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Slc25a4,-1.40330425153563,7.49761301746904e-10,3.43986369942796e-16,0.52,0.775,-0.255,35
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Atp5o.1,-1.22352673729899,7.58162831273949e-10,5.5216491004911e-10,0.147,0.63,-0.483,27
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps14,-1.04211679356397,9.79356127584939e-10,7.61020522033521e-08,0.133,0.642,-0.509,18
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl37a,-1.13814279955882,1.16625927764348e-09,6.38878683875604e-09,0.16,0.625,-0.465,26
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Stmn1,-1.43811829194878,1.20005286369284e-09,3.86841857655706e-16,0.387,0.725,-0.338,49
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndfip1,-1.0228243418248,1.34176691748337e-09,2.42896699063303e-16,0.867,0.955,-0.088,32
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tomm20,-1.05031318758395,1.3645944531894e-09,1.72893464480486e-06,0.067,0.585,-0.518,26
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Eef1a1,-1.20174967641879,1.40481933824475e-09,4.08064693869029e-14,0.493,0.76,-0.267,23
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tubb5,-1.1501332025824,1.40692712304374e-09,8.71486637230379e-07,0.067,0.562,-0.495,22
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpsa,-1.23269776716395,1.43167270155153e-09,2.23768376716484e-12,0.253,0.682,-0.429,39
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Gm1673,-1.16281794921336,1.64159903609366e-09,2.058882521804e-11,0.267,0.703,-0.436,48
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl32,-0.993323511801012,2.09327082401372e-09,2.65787058963272e-06,0.093,0.598,-0.505,41
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Cox7a2,-1.13382040132199,2.57104034198971e-09,4.3541617528143e-09,0.173,0.632,-0.459,15
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Atp5g1,-1.09963680687645,3.10263860073828e-09,1.34817064091605e-10,0.267,0.705,-0.438,36
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tmsb4x,-1.15205081224992,3.10574533040402e-09,2.98896352900448e-09,0.173,0.63,-0.457,34
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tubb2a,-1.21485729087235,3.92305523247254e-09,7.88774347948293e-12,0.333,0.703,-0.37,27
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Gm47283,-1.13593024472927,3.9976258979826e-09,4.32722956772927e-09,0.44,0.892,-0.452,14
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Dad1,-1.06146547710022,4.45557042789775e-09,2.81807412203607e-07,0.093,0.585,-0.492,41
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps16,-1.17339041313441,4.53940413409284e-09,2.39112657171789e-08,0.12,0.593,-0.473,43
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Uchl1,-1.13805308427554,4.6504706221531e-09,1.63590284976305e-13,0.547,0.81,-0.263,24
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tmx4,-1.17210730776641,4.68488358472494e-09,3.43312411611301e-15,0.707,0.828,-0.121,32
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rplp2,-1.17809509396892,4.86513379819038e-09,3.5117524686422e-10,0.173,0.635,-0.462,46
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Aplp1,-0.939422819548808,5.00860210935318e-09,1.94618451802226e-12,0.573,0.845,-0.272,23
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,mt-Nd4,-1.07214438033932,5.03876852604892e-09,1.25615848898201e-07,0.133,0.613,-0.48,48
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Hint1,-1.14285835145506,5.1072233378101e-09,7.07344256212856e-12,0.333,0.713,-0.38,27
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Oaz1,-1.05225232222804,6.11389728812774e-09,3.3782260788408e-11,0.333,0.767,-0.434,25
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl26,-1.07905119240979,9.69779943418656e-09,1.16427352675893e-07,0.093,0.583,-0.49,40
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Elob,-1.23909087981531,1.02409857925248e-08,1.57965717715179e-11,0.253,0.667,-0.414,33
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ubc,-1.03249137685551,1.05983379355469e-08,6.21870628385238e-07,0.107,0.585,-0.478,9
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Cox5a,-1.40803608140925,1.06948447196442e-08,2.35326008085726e-14,0.32,0.688,-0.368,23
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Thy1,-1.04955491914486,1.51063555668489e-08,1.74891026894167e-09,0.333,0.715,-0.382,14
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Cox6b1,-1.07579051670158,1.79862861640493e-08,5.42831148419559e-09,0.173,0.642,-0.469,20
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Calm2,-0.936010767803117,1.91667378050455e-08,1.80128881491521e-13,0.893,0.948,-0.0549999999999999,49
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufb10,-0.994552719442319,2.78208063384832e-08,4.78076449361734e-08,0.133,0.608,-0.475,19
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Uqcr10,-0.955994156393366,2.99245176507164e-08,1.46068497417186e-07,0.2,0.652,-0.452,16
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps23,-0.934352802352176,3.42810963356655e-08,0.000225359031421495,0.067,0.532,-0.465,25
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Eef1b2,-0.996514521128127,4.23220476396938e-08,9.73972575686856e-07,0.12,0.59,-0.47,31
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Olfm1,-1.24910917821037,4.73117661095172e-08,2.78472372005141e-12,0.36,0.698,-0.338,5
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Pdia3,-0.99294312643475,5.54566653296173e-08,1.15479738815014e-08,0.293,0.69,-0.397,15
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufs5,-1.01578005837013,7.8688016930703e-08,1.4086629219721e-07,0.16,0.595,-0.435,4
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Erp29,-1.06185564082109,8.8148988438701e-08,3.28534989411199e-09,0.293,0.688,-0.395,21
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Naca,-1.06397322460388,1.01486894856103e-07,3.76065409589838e-09,0.253,0.66,-0.407,23
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Uqcr11,-0.981608377372635,1.08626275152521e-07,4.60954155121349e-06,0.093,0.552,-0.459,26
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Calb2,-1.27965067280072,1.12632993975562e-07,5.87097720842701e-10,0.16,0.59,-0.43,4
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Actb,-1.32223713130174,1.19416192525028e-07,6.89730366261918e-16,0.493,0.74,-0.247,20
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufb1-ps,-0.957010575237039,1.41622811535089e-07,1.68202054021719e-08,0.307,0.7,-0.393,9
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tmem59l,-1.04715027749063,1.42244394130116e-07,2.31983262062193e-12,0.467,0.787,-0.32,22
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl17,-0.964227093960547,1.51284398155333e-07,1.35253737988712e-07,0.147,0.605,-0.458,13
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufs7,-0.988894789346639,1.82435501309819e-07,1.29130377142448e-07,0.187,0.625,-0.438,21
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Atp5e,-0.964028937102097,1.89558305277001e-07,1.17005070495794e-05,0.093,0.537,-0.444,36
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Atp5pb,-1.04438742111928,1.9467859687125e-07,1.53054341907441e-09,0.24,0.655,-0.415,9
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Atp5md,-1.21150056940557,1.95205431106565e-07,9.38712304071259e-12,0.36,0.685,-0.325,32
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps20,-0.950665824295389,1.96687915338405e-07,1.05665810899029e-07,0.2,0.642,-0.442,26
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Aldoc,-1.08037640524099,2.03748286689031e-07,5.6032860508674e-06,0.08,0.522,-0.442,13
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Cox7c,-0.912614340450761,2.13954411463157e-07,1.94886346830038e-10,0.64,0.828,-0.188,15
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Chga,-0.972414443545088,2.37225638383248e-07,1.40023847500262e-09,0.36,0.74,-0.38,8
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Srsf10,0.791071983711323,2.91774508613213e-07,1.69396146233845e-05,0.88,0.685,0.195,25
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tmem30a,-0.931417492329068,2.93791402223982e-07,1.2574066335988e-07,0.213,0.645,-0.432,13
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Spcs2,-1.03015499713739,2.98874777895948e-07,1.88510284059139e-09,0.32,0.682,-0.362,18
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Mif,-0.988320823371859,3.00465924110657e-07,2.38135121014564e-06,0.12,0.552,-0.432,36
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Trh,-2.32470413679065,3.44520486972784e-07,7.44431250297203e-19,0.36,0.693,-0.333,1
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Pebp1,-1.04177097005911,4.23519494872703e-07,1.00092474426187e-10,0.44,0.728,-0.288,18
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Cd81,-1.05630637276119,4.25800173115678e-07,6.58080548960969e-10,0.413,0.71,-0.297,38
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Pcp4,-1.03113017086525,4.29134212171464e-07,1.14438638416592e-05,0.08,0.512,-0.432,32
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Actg1,-1.09553229811786,4.63048237694975e-07,1.29677465070331e-10,0.347,0.695,-0.348,25
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Syt4,-0.841933068406201,4.93322830837644e-07,1.48648242479201e-07,0.227,0.665,-0.438,17
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Atp6v1e1,-0.981129819746987,5.11583371796674e-07,1.19677063764176e-08,0.24,0.662,-0.422,9
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Pgam1,-0.98201113657434,5.26938342446e-07,2.61137480635161e-07,0.173,0.595,-0.422,19
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufa3,-1.00377304094495,5.60124215773542e-07,4.41325527931176e-07,0.133,0.565,-0.432,28
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Tspyl4,-1.01371721820515,5.85760636857909e-07,2.6630105036182e-09,0.36,0.68,-0.32,13
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,6330403K07Rik,-0.771377069479258,5.8788022214087e-07,7.74141613238121e-10,0.68,0.902,-0.222,28
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps4x,-0.979570507130025,6.24286453693375e-07,2.84347057901121e-06,0.107,0.537,-0.43,47
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Nme1,-1.03479264039708,6.52129072392655e-07,1.14698276672344e-06,0.107,0.535,-0.428,24
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Selenom,-0.93808250753869,6.63874465679383e-07,5.03569277779229e-10,0.467,0.792,-0.325,14
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Selenok,-1.00433113258741,6.81764392321909e-07,1.00455643403926e-08,0.293,0.67,-0.377,28
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl35,-0.878834592381503,8.52530732622885e-07,0.00621438502639449,0.04,0.47,-0.43,15
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps15,-0.920253668390637,8.75277972595457e-07,8.38818493001812e-07,0.2,0.623,-0.423,19
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Romo1,-0.813429006858583,9.1598090945364e-07,0.00222000629913509,0.053,0.49,-0.437,11
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Mdh1,-1.11615974099314,1.06783641795644e-06,5.87711640251591e-12,0.653,0.8,-0.147,21
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rps2,-0.88046650522719,1.11450729487188e-06,2.8492272295108e-07,0.267,0.675,-0.408,24
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufa7,-0.828776122762459,1.20142093697295e-06,0.000320992567774408,0.08,0.515,-0.435,9
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ndufab1,-0.820991141396995,1.36368803138716e-06,0.00309932803040087,0.053,0.488,-0.435,4
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Pkm,-1.0834211644418,1.50381327915837e-06,4.09439052893428e-09,0.28,0.635,-0.355,19
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Rpl36a,-0.854858356867439,1.75889571129822e-06,0.00021057820052218,0.08,0.507,-0.427,22
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Ahi1,-0.427002510875937,1.78690771650774e-06,4.70257660276018e-07,1,1,0,32
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,mt-Nd2,-0.881553128646779,1.79341559494339e-06,0.000308120319125547,0.067,0.495,-0.428,32
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Fabp5,-0.870311797566021,1.86467025025428e-06,0.000375173036032822,0.067,0.492,-0.425,16
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,Itm2c,-0.951234458886598,1.92222963031939e-06,6.11174874751402e-09,0.333,0.735,-0.402,47
