ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison,external_gene_name
ENSMUSG00000040570,1025.54336671408,0.0435470207135786,0.134776324022545,0.323105864693966,0.746615068899167,0.811598701465382,hypoip_vs_hypoinput,Rundc3b
ENSMUSG00000033910,1219.01301282889,0.0361572782295428,0.112024445354224,0.322762394539982,0.74687519477114,0.811745318514511,hypoip_vs_hypoinput,Gucy1a1
ENSMUSG00000047635,329.013951433481,0.0650090071072157,0.201415633852744,0.322760482211346,0.746876643147033,0.811745318514511,hypoip_vs_hypoinput,2810006K23Rik
ENSMUSG00000030888,192.492326581257,0.0810881093429179,0.251564368994028,0.32233543115497,0.747198594141475,0.812026357843174,hypoip_vs_hypoinput,Rrp8
ENSMUSG00000031792,79.2308447864354,-0.134150964515571,0.416485011384559,-0.322102742832451,0.747374860448901,0.812090726282748,hypoip_vs_hypoinput,Usb1
ENSMUSG00000049734,131.495725975626,-0.136051318072191,0.422401663535039,-0.322089920133341,0.747384574297834,0.812090726282748,hypoip_vs_hypoinput,Trex1
ENSMUSG00000024234,343.368525488325,0.0707169786373588,0.219743484256879,0.321816043267481,0.74759205957714,0.812247299594833,hypoip_vs_hypoinput,Mtpap
ENSMUSG00000032096,2152.10783174225,0.0297261305194853,0.0924014982162312,0.321706152966507,0.747675316072577,0.812268885133871,hypoip_vs_hypoinput,Arcn1
ENSMUSG00000049526,83.488606064168,-0.167665003935251,0.521340218528443,-0.321603816426266,0.747752852238041,0.812284253016129,hypoip_vs_hypoinput,Tmem202
ENSMUSG00000033808,526.64326071831,0.0480165233724434,0.149348249069961,0.321507106186096,0.747826127933878,0.812294990535281,hypoip_vs_hypoinput,Tmem87a
ENSMUSG00000043460,2342.42188950037,0.0336807352230338,0.104795192545746,0.321395804567384,0.747910462087746,0.812317737005627,hypoip_vs_hypoinput,Elfn2
ENSMUSG00000030256,2886.05674223225,0.0273811190251554,0.0853058048720107,0.320976035174123,0.748228551953647,0.812594343989663,hypoip_vs_hypoinput,Bhlhe41
ENSMUSG00000029660,20.3995928627498,-0.263179113574064,0.821217582038261,-0.320474280300786,0.748608824424695,0.812938430184579,hypoip_vs_hypoinput,Tex26
ENSMUSG00000058900,57.3135033183349,-0.13853265816671,0.433362989817841,-0.319668872104055,0.749219359009389,0.813532485920372,hypoip_vs_hypoinput,Rsl1
ENSMUSG00000007564,4468.90295435197,0.022096222975759,0.0694422892797243,0.318195485847997,0.75033665673604,0.814676658144011,hypoip_vs_hypoinput,Ppp2r1a
ENSMUSG00000042045,15.3624120273758,0.298233676559291,0.940942645532252,0.316952024626956,0.751280005558918,0.815631787785476,hypoip_vs_hypoinput,Sln
ENSMUSG00000052293,96.845234233774,0.114058942407708,0.360447521055331,0.316437028263539,0.751670815268471,0.815986938906319,hypoip_vs_hypoinput,Taf9
ENSMUSG00000063884,687.57131016328,0.0420140195849527,0.132821565027975,0.316319263186694,0.751760191327224,0.816014831992126,hypoip_vs_hypoinput,Ptcd3
ENSMUSG00000098022,77.1459744681726,0.334227017068767,1.057492461008,0.316056170036599,0.751959873998132,0.816162444978152,hypoip_vs_hypoinput,Zfp82
ENSMUSG00000026708,68.5202356364764,0.143712933793596,0.455452542802861,0.3155387670232,0.752352621419135,0.816519563891318,hypoip_vs_hypoinput,Cenpl
ENSMUSG00000033508,39.952770069886,0.26150167523265,0.831280880166452,0.314576795246738,0.753083000013218,0.817222434450859,hypoip_vs_hypoinput,Asprv1
ENSMUSG00000053825,2195.79965133945,0.0264006417776425,0.0839400590193922,0.314517789075456,0.753127807743889,0.817222434450859,hypoip_vs_hypoinput,Ppfia2
ENSMUSG00000089951,43.2810310907741,0.582807561107734,1.85450837940286,0.314265261662174,0.753319579796288,0.817361312066861,hypoip_vs_hypoinput,Zfp968-ps
ENSMUSG00000027394,839.179656665743,-0.0407975133593459,0.129869727079975,-0.314141827172874,0.753413322822727,0.81739381243336,hypoip_vs_hypoinput,Ttl
ENSMUSG00000002324,104.840815891776,0.154156929465099,0.49129201459542,0.313778618185048,0.753689185038907,0.817623875473125,hypoip_vs_hypoinput,Rec8
ENSMUSG00000034801,1756.37751688461,0.0314585695595433,0.100295304007576,0.31365944667925,0.753779704286791,0.817652851158126,hypoip_vs_hypoinput,Sos2
ENSMUSG00000048351,247.77058516855,0.0700233735851751,0.223482646412305,0.31332801320058,0.754031469410901,0.817856716525417,hypoip_vs_hypoinput,Coa7
ENSMUSG00000027722,305.910758471982,0.0720078911445058,0.229885646705434,0.313233523608256,0.754103250849075,0.817865345440546,hypoip_vs_hypoinput,Spata5
ENSMUSG00000024174,63.9663715290805,-0.137345880128655,0.439274156954725,-0.312665514130874,0.754534798544603,0.81826412563901,hypoip_vs_hypoinput,Pot1b
ENSMUSG00000025921,170.814358086825,-0.0905658453691617,0.289877765494867,-0.312427706259401,0.754715496889543,0.818321575320918,hypoip_vs_hypoinput,Rdh10
ENSMUSG00000029344,162.347127181376,-0.0989557682808515,0.316714113789085,-0.312445085244135,0.754702291010677,0.818321575320918,hypoip_vs_hypoinput,Tpst2
ENSMUSG00000053950,539.551234489141,0.0460241108630681,0.147547864511657,0.311926648449946,0.755096269671894,0.818665166221816,hypoip_vs_hypoinput,Adnp2
ENSMUSG00000063524,6365.74848449248,0.0245603100588729,0.0788885337786189,0.311329275402625,0.755550313816773,0.81908813208529,hypoip_vs_hypoinput,Eno1
ENSMUSG00000075376,3183.27482246683,0.025041179948154,0.080496849938327,0.311082731403022,0.755737728652303,0.819221999403656,hypoip_vs_hypoinput,Rc3h2
ENSMUSG00000035726,2044.38299498298,0.0305047055012517,0.098096313659795,0.31096688920487,0.755825793137703,0.819248157102565,hypoip_vs_hypoinput,Supt16
ENSMUSG00000064329,4405.0597810831,-0.0309263889864544,0.0994952167445551,-0.310832922409276,0.755927640092787,0.819289248088384,hypoip_vs_hypoinput,Scn1a
ENSMUSG00000039850,1045.11341954578,-0.0438314663135457,0.141619985586454,-0.309500570361152,0.756940778364108,0.820248552554561,hypoip_vs_hypoinput,Endov
ENSMUSG00000060988,1587.37635804032,-0.0333377475704739,0.107687115911836,-0.309579723518342,0.756880577556355,0.820248552554561,hypoip_vs_hypoinput,Galnt13
ENSMUSG00000037262,344.263551493279,-0.0671049365954432,0.21692612830217,-0.309344647049472,0.757059371874384,0.82030769416526,hypoip_vs_hypoinput,Kin
ENSMUSG00000027411,444.479236782113,0.0569995481857681,0.184717529985799,0.308576820998798,0.75764345509196,0.820871162048565,hypoip_vs_hypoinput,Vps16
ENSMUSG00000020329,197.216243117427,-0.101615108312323,0.32950681577656,-0.308385451975685,0.757789050553189,0.820912296825997,hypoip_vs_hypoinput,Polrmt
ENSMUSG00000025878,323.838437011611,0.0554649864800021,0.17987175530145,0.308358510134331,0.757809548864891,0.820912296825997,hypoip_vs_hypoinput,Uimc1
ENSMUSG00000006611,44.3031060376915,0.221733580113943,0.719755564491911,0.308067892841466,0.758030671666858,0.821029695484079,hypoip_vs_hypoinput,Hfe
ENSMUSG00000024561,181.076517522408,-0.0866930127420518,0.281427274751108,-0.308047657494187,0.758046068930244,0.821029695484079,hypoip_vs_hypoinput,Mbd1
ENSMUSG00000045259,78.3783811247264,0.122054346477245,0.39664036788893,0.307720434828316,0.758295069012031,0.821229970784328,hypoip_vs_hypoinput,Klhdc9
ENSMUSG00000022125,430.626282639621,0.053406365929211,0.173841746543406,0.307212548142894,0.758681595028379,0.821549470497931,hypoip_vs_hypoinput,Cln5
ENSMUSG00000027168,192.999071766126,0.091825491542585,0.298945837666492,0.307164308623112,0.758718310743914,0.821549470497931,hypoip_vs_hypoinput,Pax6
ENSMUSG00000083780,2.58141145045592,-0.562191496125337,1.8344974201605,-0.306455321194265,0.759257992860197,0.822064378581374,hypoip_vs_hypoinput,Gm12728
ENSMUSG00000039754,65.783624187915,-0.125466108510683,0.409898289635881,-0.306090832001608,0.759535488145973,0.822295348521671,hypoip_vs_hypoinput,Alkbh4
ENSMUSG00000070644,109.919885290504,0.0976187024337373,0.319322555582023,0.305705628140829,0.759828787707447,0.822543388162813,hypoip_vs_hypoinput,Etnk2
ENSMUSG00000042178,133.100138035717,0.121315836287803,0.397148339061736,0.30546731373575,0.760010260897796,0.822670339850005,hypoip_vs_hypoinput,Armc5
ENSMUSG00000039230,656.007043233551,0.0380065394864641,0.124613922122501,0.304994328395363,0.760370471946838,0.822990727893131,hypoip_vs_hypoinput,Tbcd
ENSMUSG00000022235,258.137873341101,-0.0679275205609777,0.223303985118007,-0.304193051123027,0.760980818557537,0.823442679361281,hypoip_vs_hypoinput,Cmbl
ENSMUSG00000023277,255.569211678163,-0.0602012047257364,0.197861052169236,-0.304260005017281,0.7609298129288,0.823442679361281,hypoip_vs_hypoinput,Twf2
ENSMUSG00000053730,219.120745860744,0.0751297659089825,0.246864255583325,0.304336347647639,0.760871656207396,0.823442679361281,hypoip_vs_hypoinput,Tmem39b
ENSMUSG00000050079,620.258262481453,-0.0484775188114363,0.159578348081506,-0.303785064792599,0.761291645915009,0.823709461348891,hypoip_vs_hypoinput,Rspry1
ENSMUSG00000020840,1639.92859032376,0.0312123813393632,0.10302174823363,0.302968857299728,0.761913595125985,0.824312800400571,hypoip_vs_hypoinput,Blmh
ENSMUSG00000001844,377.51421832319,0.0518415528469538,0.171236410255003,0.30274842114333,0.762081593631001,0.824424950678569,hypoip_vs_hypoinput,Zdhhc4
ENSMUSG00000029592,1036.385835814,0.0391645180646891,0.129411917034698,0.302634556091061,0.762168376702464,0.824449230040973,hypoip_vs_hypoinput,Usp30
ENSMUSG00000001847,10023.3811581932,0.0222240933307281,0.0735311875676863,0.302240369914747,0.762468831632163,0.824693113927589,hypoip_vs_hypoinput,Rac1
ENSMUSG00000040749,64.4861726936122,0.120066275660407,0.397346918765431,0.30216989232849,0.762522554535202,0.824693113927589,hypoip_vs_hypoinput,Siah1b
ENSMUSG00000024211,292.458085106371,-0.0670412939969338,0.222272102427805,-0.301618121503616,0.762943192039501,0.825078408540312,hypoip_vs_hypoinput,Grm8
ENSMUSG00000014243,102.377573262421,-0.0926129947078334,0.307616323157725,-0.301066581113603,0.763363723840063,0.825463523821651,hypoip_vs_hypoinput,Zswim7
ENSMUSG00000030094,188.86094101783,-0.0775925150833358,0.257881174096851,-0.300884759638154,0.763502372176066,0.825543785086838,hypoip_vs_hypoinput,Xpc
ENSMUSG00000028607,132.771435940881,0.0788013857674611,0.262587339742322,0.300095906545949,0.76410400149851,0.82612459291275,hypoip_vs_hypoinput,Cpt2
ENSMUSG00000029474,1047.25696398516,0.0359839867085423,0.120079527488984,0.299667957236454,0.764430442360992,0.826407802953999,hypoip_vs_hypoinput,Rnf34
ENSMUSG00000028621,113.176127800273,0.138542878235299,0.463263923814127,0.299058206593453,0.764895634069727,0.826814102970325,hypoip_vs_hypoinput,Cyb5rl
ENSMUSG00000031429,431.508483712686,0.0552192277264203,0.184675866110309,0.299006193334635,0.764935320018199,0.826814102970325,hypoip_vs_hypoinput,Psmd10
ENSMUSG00000022684,746.712281964114,0.0408562161871275,0.136765785565694,0.298731265412157,0.765145099386026,0.826971095102272,hypoip_vs_hypoinput,Bfar
ENSMUSG00000018470,768.788572928725,-0.0539395934005009,0.180682692381579,-0.298532154295041,0.76529703870793,0.826995804857768,hypoip_vs_hypoinput,Kcnab3
ENSMUSG00000041324,59.7770257788761,-0.16514194189158,0.553162838868049,-0.298541279868896,0.765290074893688,0.826995804857768,hypoip_vs_hypoinput,Inhba
ENSMUSG00000024287,613.519614026404,-0.0474879287639225,0.159212820023654,-0.298266991042978,0.765499395649202,0.827144721801911,hypoip_vs_hypoinput,Thoc1
ENSMUSG00000017491,118.158582573983,-0.0891027540166756,0.299017454218454,-0.297985126819987,0.765714515334074,0.827307402992481,hypoip_vs_hypoinput,Rarb
ENSMUSG00000074847,22.8053426564327,-0.279809825370003,0.940149703783796,-0.297622627804763,0.765991202312482,0.827536570814615,hypoip_vs_hypoinput,Gm10775
ENSMUSG00000047773,258.383300571923,0.0810069525949309,0.272449202404336,0.297328646514847,0.766215613245213,0.827709228471097,hypoip_vs_hypoinput,Ankfn1
ENSMUSG00000026000,2230.13953474757,0.0259591533939148,0.0873612323818224,0.29714728932002,0.766354062238734,0.827719230742341,hypoip_vs_hypoinput,Lancl1
ENSMUSG00000061544,139.234908683906,0.0939119463920644,0.315964004211161,0.297223560723399,0.766295835356924,0.827719230742341,hypoip_vs_hypoinput,Zfp229
ENSMUSG00000054604,1649.91040885561,-0.0292038389437856,0.0984967719157787,-0.296495391430257,0.766851785944829,0.828187002536624,hypoip_vs_hypoinput,Cggbp1
ENSMUSG00000032396,412.401429588879,0.0549712216675087,0.185523921533828,0.296302607302775,0.766998994969745,0.828254154747567,hypoip_vs_hypoinput,Dis3l
ENSMUSG00000038417,294.112373117257,0.0681113312648702,0.229915804227228,0.296244668755155,0.767043238207381,0.828254154747567,hypoip_vs_hypoinput,Fig4
ENSMUSG00000068551,506.393638088949,0.049664587449427,0.168007007876116,0.29561021339091,0.767527772904778,0.828707522918927,hypoip_vs_hypoinput,Zfp467
ENSMUSG00000014748,937.320245221393,-0.0369134426102597,0.124993431791818,-0.295323058828729,0.767747103244236,0.828804665625244,hypoip_vs_hypoinput,Tex261
ENSMUSG00000028550,600.062177250631,-0.0487544251771918,0.165079737902353,-0.295338639355187,0.767735202269318,0.828804665625244,hypoip_vs_hypoinput,Atg4c
ENSMUSG00000020456,4388.57391902593,-0.0231468905767839,0.0786276007379293,-0.294386326932879,0.768462713783895,0.829507304728062,hypoip_vs_hypoinput,Ogdh
ENSMUSG00000021720,195.765649428384,0.0879576234960024,0.299058022300615,0.294115579376054,0.768669586497696,0.829660721140623,hypoip_vs_hypoinput,Rnf180
ENSMUSG00000014813,229.225088206637,-0.0965523455139879,0.328501532377429,-0.293917488954222,0.768820953805797,0.829754207198475,hypoip_vs_hypoinput,Stc1
ENSMUSG00000030741,221.981250675069,0.0736233134085998,0.250606691003587,0.293780318130238,0.768925775640553,0.829797447284659,hypoip_vs_hypoinput,Spns1
ENSMUSG00000006818,5307.42077408334,-0.020889414755246,0.0711636722118035,-0.293540427383695,0.769109103115618,0.829855510889485,hypoip_vs_hypoinput,Sod2
ENSMUSG00000070697,891.287643050932,0.0415032222217195,0.14138389462738,0.29354985821477,0.769101895714035,0.829855510889485,hypoip_vs_hypoinput,Utp3
ENSMUSG00000096734,0.43224429263635,-1.02503147033067,3.50211476317676,-0.292689286230262,0.769759659805724,0.830487520480807,hypoip_vs_hypoinput,Gm21836
ENSMUSG00000027303,1976.29951338129,0.0297227188407149,0.101664139190853,0.292361879786507,0.770009951091134,0.830628951366771,hypoip_vs_hypoinput,Ptpra
ENSMUSG00000028931,2234.74393652816,-0.0287784049147117,0.0984387890292018,-0.292348221656552,0.770020392795838,0.830628951366771,hypoip_vs_hypoinput,Kcnab2
ENSMUSG00000054939,242.693503857281,-0.0714129818126512,0.244633852044585,-0.291917824192361,0.770349455033742,0.830913966060806,hypoip_vs_hypoinput,Zfp174
ENSMUSG00000020003,521.492180466002,0.0461585008853308,0.158271834325893,0.291640651553245,0.770561390461146,0.831072608144864,hypoip_vs_hypoinput,Pex7
ENSMUSG00000053560,25.7891320193208,0.16874666318974,0.579739745409888,0.291073131566015,0.77099538857341,0.831470704357825,hypoip_vs_hypoinput,Ier2
ENSMUSG00000024764,108.963569330008,-0.0932845655731153,0.32147002785859,-0.290181222164045,0.771677601009471,0.832136394793854,hypoip_vs_hypoinput,Naa40
ENSMUSG00000014907,200.283344763414,0.0688831478991677,0.237655492640083,0.289844544024437,0.771935168634084,0.832344097179161,hypoip_vs_hypoinput,Naf1
ENSMUSG00000000531,92.372238993909,-0.112636123019783,0.389493681392548,-0.289186008402185,0.772439038332116,0.832644625047953,hypoip_vs_hypoinput,Grasp
ENSMUSG00000003273,875.188484311105,0.0416668001658773,0.144047429713289,0.289257505314817,0.772384328780979,0.832644625047953,hypoip_vs_hypoinput,Car11
ENSMUSG00000028643,67.800502717082,-0.106355456184036,0.367825025585878,-0.289146873610983,0.772468984815574,0.832644625047953,hypoip_vs_hypoinput,Svbp
ENSMUSG00000029056,282.351267670998,-0.073753512182182,0.255078386706375,-0.28914057805721,0.77247380229203,0.832644625047953,hypoip_vs_hypoinput,Pank4
ENSMUSG00000054074,176.824162770154,0.0759001122130301,0.262963680497779,0.28863344196185,0.772861901184827,0.83299288432857,hypoip_vs_hypoinput,Skida1
ENSMUSG00000022673,146.653368211533,0.0871102486954482,0.302461739027851,0.288004191787798,0.773343529975142,0.833441883355885,hypoip_vs_hypoinput,Mcm4
ENSMUSG00000006378,39.2647025221204,0.145899491048608,0.506810082258725,0.287878035887468,0.773440100353368,0.833475859551598,hypoip_vs_hypoinput,Gcat
ENSMUSG00000034807,687.479487270091,0.0510614499089993,0.177761878967135,0.287246344411333,0.773923703066874,0.833926869416324,hypoip_vs_hypoinput,Colgalt1
ENSMUSG00000006134,1522.51498470866,0.0348416670557382,0.121338338224069,0.287144752150782,0.774001487036347,0.833940557881422,hypoip_vs_hypoinput,Crkl
ENSMUSG00000103144,123.087112333543,0.0957940729536304,0.334290373967557,0.286559471685317,0.774449650359994,0.83435327221397,hypoip_vs_hypoinput,Pcdhga1
ENSMUSG00000025413,444.198415212298,-0.0592056629220392,0.206790218590937,-0.286307850175241,0.774642346113468,0.834490712324336,hypoip_vs_hypoinput,Ttc4
ENSMUSG00000025192,290.086225787294,-0.0808637931024947,0.282552709512155,-0.286190117384155,0.774732512525069,0.834517687919993,hypoip_vs_hypoinput,Entpd7
ENSMUSG00000024177,22.7717734766858,0.198376178800384,0.693597675740355,0.28601044342981,0.77487012282881,0.83459575976535,hypoip_vs_hypoinput,Nme4
ENSMUSG00000022177,41.8397864581083,-0.139388860090004,0.487692705724403,-0.285812886790998,0.77502143744615,0.834618430072692,hypoip_vs_hypoinput,Haus4
ENSMUSG00000074220,243.493795242366,0.0786522082578287,0.275109949600055,0.285893724934959,0.774959520028504,0.834618430072692,hypoip_vs_hypoinput,Zfp382
ENSMUSG00000032513,356.902956786167,-0.0559797116556728,0.196040881775424,-0.285551213342331,0.775221874224108,0.834764125740145,hypoip_vs_hypoinput,Gorasp1
ENSMUSG00000045287,950.769319905219,-0.0485854139907116,0.170745455258453,-0.284548797607345,0.775989843676519,0.835520868571625,hypoip_vs_hypoinput,Rtn4rl1
ENSMUSG00000042354,468.626505601125,0.0503353003580179,0.177076228372249,0.284257807051341,0.776212818047824,0.835620520076016,hypoip_vs_hypoinput,Gnl3
ENSMUSG00000051550,106.761060267564,-0.0938727228850418,0.330209965576871,-0.284281919599392,0.776194340869976,0.835620520076016,hypoip_vs_hypoinput,Zfp579
ENSMUSG00000047344,337.236525919969,0.0688662387980164,0.242851560953822,0.283573383376816,0.776737337088591,0.836114939302184,hypoip_vs_hypoinput,Lancl3
ENSMUSG00000069268,26.4594497606698,0.19328378924395,0.682743785911112,0.283098569672099,0.777101278001551,0.836436436481467,hypoip_vs_hypoinput,H2bc7
ENSMUSG00000027086,316.325256393382,0.0524099873075701,0.185471361696497,0.282577249814628,0.777500921852796,0.836445035061853,hypoip_vs_hypoinput,Fastkd1
ENSMUSG00000027534,540.944116105986,0.0459130628995956,0.162371923517413,0.282764790272821,0.777357146534366,0.836445035061853,hypoip_vs_hypoinput,Snx16
ENSMUSG00000033740,500.650924883107,0.0524668304742297,0.185618583790481,0.282659362025152,0.777437970715529,0.836445035061853,hypoip_vs_hypoinput,St18
ENSMUSG00000034940,2331.84651172095,0.0233649204026706,0.082675567464261,0.282609737305653,0.777476015217899,0.836445035061853,hypoip_vs_hypoinput,Synrg
ENSMUSG00000073079,413.64892333674,-0.0653117136315621,0.231074263890925,-0.282643824248603,0.777449882604103,0.836445035061853,hypoip_vs_hypoinput,Srp54a
ENSMUSG00000075273,173.466331943377,0.0909330410475393,0.32143318849994,0.28289873074994,0.777254467572563,0.836445035061853,hypoip_vs_hypoinput,Ttc30b
ENSMUSG00000039148,506.638628815588,-0.043610190380536,0.154475770348863,-0.282310878152918,0.777705145127268,0.836594503833178,hypoip_vs_hypoinput,Sart1
ENSMUSG00000045095,1510.68406866982,-0.0297881119689832,0.105669827450436,-0.281897990066798,0.778021730758963,0.83686480802026,hypoip_vs_hypoinput,Magi1
ENSMUSG00000034898,219.478014390042,0.0935217774346293,0.331967981545673,0.281719270030752,0.778158777375022,0.836941965190828,hypoip_vs_hypoinput,Filip1
ENSMUSG00000007833,42.4039831235872,0.163584094978723,0.582626556991792,0.280770062771147,0.77888676678711,0.837654639497275,hypoip_vs_hypoinput,Aldh16a1
ENSMUSG00000019254,968.11580613612,0.0335120438206947,0.119434356326706,0.280589646491873,0.779025158048251,0.837733163413082,hypoip_vs_hypoinput,Ppp1r12c
ENSMUSG00000079444,51.2699731290126,-0.150020872198297,0.535503293286093,-0.280149298947725,0.779362963251462,0.838026098103905,hypoip_vs_hypoinput,Gm21981
ENSMUSG00000051341,127.23057785917,-0.0822198869153606,0.293624796161681,-0.280016837781259,0.779464586761185,0.838065045708829,hypoip_vs_hypoinput,Zfp52
ENSMUSG00000007610,159.43387000327,0.0890405516440296,0.319288051051972,0.278872169975243,0.780342926732535,0.838920572695686,hypoip_vs_hypoinput,Gtpbp3
ENSMUSG00000022960,136.130252139059,0.0712269634088754,0.255468455286762,0.27880923039568,0.780391230414592,0.838920572695686,hypoip_vs_hypoinput,Donson
ENSMUSG00000020453,601.051951200547,0.0429925189827594,0.154453091195027,0.278353244018102,0.780741207548913,0.839226393216322,hypoip_vs_hypoinput,Patz1
ENSMUSG00000024999,328.553181123875,-0.0581331049234847,0.209233975349859,-0.277837788180819,0.781136881972018,0.839510861829191,hypoip_vs_hypoinput,Noc3l
ENSMUSG00000039097,20.9477501474892,0.192724907554718,0.6935505401178,0.277881562203071,0.781103277935646,0.839510861829191,hypoip_vs_hypoinput,Rln1
ENSMUSG00000056234,1901.22696224842,0.0270721122348202,0.0975525075585787,0.277513237868989,0.781386042496734,0.839708214403988,hypoip_vs_hypoinput,Ncoa4
ENSMUSG00000020534,49.5103120917891,-0.145003374166041,0.522976533371774,-0.277265546182664,0.781576212985676,0.839828731452747,hypoip_vs_hypoinput,Shmt1
ENSMUSG00000050973,170.064800128326,-0.0971657339127757,0.350530230511276,-0.277196445427979,0.781629268870412,0.839828731452747,hypoip_vs_hypoinput,Gdpgp1
ENSMUSG00000019888,240.401950408349,0.0706952259549035,0.255181397034745,0.277039105422241,0.781750079058575,0.839888112103344,hypoip_vs_hypoinput,Mgat4c
ENSMUSG00000049323,1567.50042249226,0.0345230946832191,0.124705896183083,0.27683610590902,0.781905955711508,0.839985153964392,hypoip_vs_hypoinput,Smcr8
ENSMUSG00000028409,1168.6829943713,-0.0328590529049305,0.118813876777757,-0.276559050138511,0.78211871186552,0.840143278887146,hypoip_vs_hypoinput,Smu1
ENSMUSG00000038712,182.964745576579,-0.0697814740205339,0.252924923150148,-0.275897974590303,0.782626429604964,0.84061819521861,hypoip_vs_hypoinput,Mindy1
ENSMUSG00000037278,200.872176219456,0.0824830419231724,0.299114408914138,0.27575750102647,0.782734327729372,0.840663622120876,hypoip_vs_hypoinput,Tmem97
ENSMUSG00000037211,69.3593348991732,-0.117053776499653,0.426087687028067,-0.274717575896396,0.783533226908233,0.841380605849501,hypoip_vs_hypoinput,Spry1
ENSMUSG00000059824,769.660156358807,0.0449567705853322,0.163619832125857,0.274763578480824,0.78349788162217,0.841380605849501,hypoip_vs_hypoinput,Dbp
ENSMUSG00000045967,3740.40861800582,0.0259021621165732,0.0946305583843339,0.273718791887223,0.784300735252157,0.842134206596375,hypoip_vs_hypoinput,Gpr158
ENSMUSG00000031701,2468.7490339722,0.0247472616506505,0.0904605364363319,0.273569698186216,0.784415323246134,0.84214206516129,hypoip_vs_hypoinput,Dnaja2
ENSMUSG00000032224,695.362047991762,-0.0391415101622477,0.143093371411425,-0.27353824832114,0.784439495065175,0.84214206516129,hypoip_vs_hypoinput,Fam81a
ENSMUSG00000054958,54.4378591350847,0.112177553634944,0.410311950080218,0.2733957751243,0.78454900008956,0.842189066528242,hypoip_vs_hypoinput,Nt5c1a
ENSMUSG00000021363,63.7648246521032,0.109769163139135,0.40227981088354,0.272867691018463,0.784954923187279,0.842526449856791,hypoip_vs_hypoinput,Mak
ENSMUSG00000054836,261.892338891993,-0.0641064255316374,0.234980596599917,-0.272815825898963,0.784994793572673,0.842526449856791,hypoip_vs_hypoinput,Elp6
ENSMUSG00000002617,248.859951292908,-0.0563624147560745,0.206882771422741,-0.272436483562493,0.785286423373204,0.842698285663198,hypoip_vs_hypoinput,Zfp40
ENSMUSG00000040016,160.181440447975,0.0722722523685746,0.265229647281855,0.27248934313807,0.785245784319929,0.842698285663198,hypoip_vs_hypoinput,Ptger3
ENSMUSG00000024319,670.624496359176,-0.0419159144768862,0.154010494420111,-0.27216271614938,0.785496908290147,0.842712439955621,hypoip_vs_hypoinput,Vps52
ENSMUSG00000029804,1614.64601202835,-0.0304282968660802,0.111783379373466,-0.272207702402875,0.7854623197223,0.842712439955621,hypoip_vs_hypoinput,Herc3
ENSMUSG00000030768,232.467031893043,0.0609357804184146,0.223794803478651,0.272284161523115,0.78540353359214,0.842712439955621,hypoip_vs_hypoinput,Disp1
ENSMUSG00000026113,3373.92910631369,-0.0188954156489003,0.0697293710742978,-0.270982160856821,0.786404752684967,0.843593102994877,hypoip_vs_hypoinput,Inpp4a
ENSMUSG00000078861,161.916379053159,-0.0702267806734572,0.259212057486479,-0.270924050965956,0.78644944657225,0.843593102994877,hypoip_vs_hypoinput,Zfp931
ENSMUSG00000001674,262.648922026315,0.0592774752410727,0.219233980900169,0.270384522498205,0.786864446072027,0.843967607932281,hypoip_vs_hypoinput,Ddx18
ENSMUSG00000043702,305.97624311328,-0.0643042577801402,0.238139133270388,-0.270028100367393,0.787138635361724,0.844191033940838,hypoip_vs_hypoinput,Pde12
ENSMUSG00000038776,150.391188475298,-0.08277482855145,0.306663165086732,-0.269921001200256,0.787221030029124,0.844208743726939,hypoip_vs_hypoinput,Ephx1
ENSMUSG00000033781,558.69218474296,-0.0496682572809364,0.184355885301612,-0.26941508918838,0.787610275811252,0.844414162838469,hypoip_vs_hypoinput,Asb13
ENSMUSG00000062519,421.042434230249,-0.0465939452605901,0.172842008369641,-0.269575352080752,0.787486964720732,0.844414162838469,hypoip_vs_hypoinput,Zfp398
ENSMUSG00000066900,1143.13340609424,0.0301057890667688,0.111718867588512,0.269478108009971,0.787561786598795,0.844414162838469,hypoip_vs_hypoinput,Suds3
ENSMUSG00000022827,271.307102156209,0.0568598756018837,0.211130899805782,0.269311008735285,0.787690361294788,0.844429372511622,hypoip_vs_hypoinput,Rabl3
ENSMUSG00000103310,116.864436732077,0.0968492946141206,0.359923927983956,0.269082678544334,0.787866059532013,0.844547071009136,hypoip_vs_hypoinput,Pcdha12
ENSMUSG00000017639,5798.32639842456,-0.0276586509898042,0.103011650257127,-0.268500222263846,0.788314303806784,0.844956879044762,hypoip_vs_hypoinput,Rab11fip4
ENSMUSG00000072774,47.0947001365685,-0.137844717863961,0.514046706393279,-0.268156018022418,0.788579228036371,0.845170142861998,hypoip_vs_hypoinput,Zfp951
ENSMUSG00000000378,733.382454166909,-0.0379203685422822,0.141649316153504,-0.267705976788398,0.788925648877416,0.845470708766012,hypoip_vs_hypoinput,Ccm2
ENSMUSG00000004788,632.770842875936,0.0425372140903011,0.159201814112681,0.267190511159588,0.789322481656773,0.84572579591041,hypoip_vs_hypoinput,Eif2b2
ENSMUSG00000044034,21.8206063026176,0.197257458369974,0.73854232906418,0.267090254149579,0.789399671172717,0.84572579591041,hypoip_vs_hypoinput,Npb
