p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff
8.92889622714456e-225	0.391718684813007	0.266	0.08	4.94651922087582e-220	Praf2	0.186
7.69665543800759e-224	-0.445431259239239	0.757	0.877	4.26387014610183e-219	Prickle2	-0.12
9.71445385101823e-224	0.466185219687483	0.344	0.143	5.38171028892559e-219	Scoc	0.201
1.41114685968442e-223	1.07779092781343	0.234	0.06	7.81761248796573e-219	Gal	0.174
2.16753393174178e-223	0.341027636442247	0.226	0.056	1.20079212284563e-218	Myl12b	0.17
2.48789912709808e-223	0.356184361010196	0.239	0.065	1.37827123742107e-218	Bola2	0.174
2.16170834206432e-222	0.478384043421868	0.377	0.172	1.19756480442022e-217	Fis1	0.205
1.09858938079006e-221	0.519008674265176	0.659	0.521	6.08607531063887e-217	Maged1	0.138
1.56277175468522e-221	0.36289610234019	0.253	0.075	8.65759924378067e-217	Cct2	0.178
2.76131276142883e-221	0.46872111497335	0.368	0.166	1.52973965670396e-216	Ftl1	0.202
5.14345095311161e-221	0.407355178642046	0.3	0.109	2.8494203935143e-216	Cct6a	0.191
5.39921618942374e-220	-0.427349393285528	0.766	0.885	2.99111177677886e-215	Mbnl2	-0.119
1.38608784880003e-219	0.429836115228054	0.328	0.131	7.67878807356726e-215	Rpl12	0.197
3.42761656129668e-219	-0.383808447686944	0.869	0.937	1.89886529879275e-214	Dclk1	-0.0680000000000001
5.85992247430007e-219	0.45354777973258	0.364	0.164	3.2463384515375e-214	Selenof	0.2
5.41065597598295e-218	0.306092832999026	0.18	0.031	2.9974493041348e-213	mt-Nd5	0.149
2.63197584387206e-217	0.457393896931054	0.35	0.148	1.45808829774668e-212	Snu13	0.202
7.47106647008124e-217	0.311440178434986	0.211	0.049	4.1388961137603e-212	Rpl13a	0.162
2.83237684191837e-216	0.417228541352811	0.309	0.115	1.56910844665436e-211	Psma6	0.194
1.36247350150442e-215	-0.359190954457861	0.871	0.945	7.54796695098436e-211	Camta1	-0.074
3.56400236912272e-215	0.349760109780439	0.235	0.061	1.97442167247029e-210	Rpl23a	0.174
5.10626213015723e-215	0.470581460127927	0.365	0.164	2.8288181574858e-210	Vps28	0.201
7.21709241337085e-215	-0.424571206020318	0.616	0.787	3.99819702608332e-210	Apbb2	-0.171
3.68671914426235e-214	0.390219520474844	0.253	0.076	2.0424055387299e-209	Marcksl1	0.177
1.38013548455937e-213	0.459374425295262	0.408	0.214	7.64581257091044e-209	Swi5	0.194
2.5640464384038e-213	0.41935492274814	0.314	0.122	1.42045608641132e-208	Znhit1	0.192
7.18118663068083e-213	0.441864882681116	0.362	0.164	3.97830558153087e-208	Psenen	0.198
1.50957203563449e-212	0.31303653171492	0.204	0.045	8.36287812021153e-208	Naa38	0.159
1.76589799770372e-211	0.606230921617701	0.455	0.273	9.78289831747884e-207	Olfm1	0.182
2.20840657583223e-210	0.583868454132048	0.644	0.542	1.22343515894529e-205	Mtch1	0.102
2.53905724678972e-210	0.452522095403615	0.323	0.134	1.40661232414904e-205	Fxyd7	0.189
1.72156258984854e-208	0.43051958252224	0.339	0.143	9.53728459150192e-204	Skp1	0.196
4.05394672343305e-208	-0.405207759478978	0.825	0.92	2.24584594531468e-203	Cacna1c	-0.0950000000000001
1.03842678894041e-207	0.559602474653597	0.674	0.573	5.75278056805096e-203	Psap	0.101
1.27551644277866e-207	0.382469769843536	0.28	0.1	7.06623354134952e-203	Mrpl20	0.18
1.09018076518365e-206	0.409521396991395	0.309	0.121	6.03949242104089e-202	Micos13	0.188
2.40271743805371e-206	0.303284919305294	0.207	0.05	1.33108143350738e-201	Ccdc124	0.157
3.84966405081313e-206	0.513955361013148	0.685	0.545	2.13267538750997e-201	H3f3b	0.14
4.97736131131977e-206	0.50934025600224	0.439	0.24	2.75740839285804e-201	Jund	0.199
7.0095925010961e-206	0.254551166459157	0.152	0.017	3.88324414968223e-201	Tmem160	0.135
9.93698573541737e-206	-0.46606467050043	0.709	0.851	5.50499072756387e-201	Apba1	-0.142
3.32563251603862e-205	0.51026524542017	0.607	0.468	1.84236715756024e-200	Ywhae	0.139
1.2135476088173e-204	-0.417144804846513	0.584	0.754	6.72293239808698e-200	Agap1	-0.17
1.50298567176863e-204	-0.371589612720517	0.902	0.955	8.32639032303103e-200	Tmem178b	-0.0529999999999999
2.24995647939884e-204	0.521150878857627	0.543	0.375	1.24645339002217e-199	Ywhaq	0.168
2.87531427906702e-204	0.405181122150203	0.311	0.121	1.59289535746034e-199	Fam174a	0.19
4.09135910303735e-204	0.278418106318679	0.175	0.03	2.26657202949166e-199	Ttc9b	0.145
7.28485092997823e-204	-0.299357980521306	0.956	0.982	4.03573456669864e-199	Cacna1a	-0.026
1.17881003940406e-202	0.496561280338533	0.494	0.301	6.53048973729458e-198	Manf	0.193
3.55139843984485e-202	0.340126676137315	0.238	0.072	1.96743922168965e-197	C1d	0.166
5.30838019529703e-202	0.535395933873737	0.479	0.289	2.9407895443926e-197	Tmbim6	0.19
7.83656996838195e-202	0.334017515507441	0.23	0.064	4.34138139678391e-197	Gadd45gip1	0.166
9.30979016961025e-202	0.578745557180454	0.469	0.294	5.15753065606238e-197	Prdx5	0.175
3.91793584635656e-201	0.582948494853032	0.616	0.5	2.17049727952307e-196	Npdc1	0.116
9.57956111557384e-201	-0.425888956386211	0.725	0.848	5.30698106241675e-196	Srgap3	-0.123
2.05988520162344e-200	-0.425546210341754	0.411	0.616	1.14115580284737e-195	Smg5	-0.205
5.04609303860302e-200	0.343847733939186	0.246	0.075	2.79548508245569e-195	Bag1	0.171
5.15716479009225e-200	0.373532704228918	0.25	0.077	2.8570177220632e-195	Slc25a5	0.173
6.86259502224229e-199	0.35646700188937	0.253	0.083	3.80180901637201e-194	Sh3bgrl3	0.17
9.72154907862482e-199	0.302294083904792	0.211	0.055	5.38564097406737e-194	Med28	0.156
3.2694725044899e-198	0.449450497449732	0.367	0.178	1.81125507276236e-193	Nudc	0.189
1.5152572402139e-197	0.576781458246587	0.664	0.59	8.39437358506097e-193	Zwint	0.0740000000000001
1.08646456761135e-196	0.339883329803786	0.238	0.075	6.0189050581101e-192	Arxes1	0.163
2.05669903426318e-196	-0.308300526612969	0.97	0.986	1.13939069799146e-191	Frmd4a	-0.016
4.87507935765626e-196	-0.378604113458169	0.273	0.471	2.70074521334799e-191	Shc2	-0.198
7.40793903352369e-195	-0.40797394456464	0.827	0.908	4.10392414518179e-190	Kalrn	-0.0810000000000001
7.56906707977861e-195	0.356810200074813	0.266	0.094	4.19318747152655e-190	Eif3f	0.172
1.85916100415434e-193	0.420107492559781	0.347	0.16	1.02995660469146e-188	Bcap31	0.187
2.00567399754808e-193	0.489402513868629	0.408	0.216	1.11112333790166e-188	Camk2n2	0.192
2.66865022203088e-193	0.494447721576063	0.604	0.439	1.47840553650289e-188	1500011B03Rik	0.165
3.3664425354328e-193	0.446904556996913	0.406	0.215	1.86497550020442e-188	Gde1	0.191
6.24724059414887e-193	0.467374579055381	0.468	0.284	3.46090881675253e-188	Tma7	0.184
8.67709034461679e-193	0.272018051604388	0.182	0.04	4.80702128001426e-188	Gpx1	0.142
1.11454521351993e-192	0.543581968718357	0.632	0.537	6.17446902837904e-188	Morf4l1	0.095
8.57806699704403e-192	0.505069457956543	0.454	0.265	4.75216333569242e-187	Ptma	0.189
1.53175853288129e-191	0.424616328965816	0.373	0.184	8.48578909630906e-187	Ndufb3	0.189
3.27235769094763e-191	0.32478591228202	0.233	0.071	1.81285343720808e-186	Enho	0.162
9.40417965812342e-191	0.329691153949856	0.238	0.076	5.20982148880379e-186	Glrx5	0.162
1.33010166785318e-190	0.308099768106299	0.215	0.058	7.36863022973982e-186	Snrpd2	0.157
1.38118690829565e-190	0.480882268006971	0.486	0.302	7.65163735326707e-186	Igsf8	0.184
5.7171743424839e-190	0.340638073393429	0.237	0.071	3.16725741399265e-185	Rpl36al	0.166
4.62892835645374e-189	0.467151757037607	0.463	0.28	2.5643800201918e-184	Ergic3	0.183
7.12367443374356e-189	0.563181146690771	0.533	0.379	3.9464443995496e-184	Rab14	0.154
1.55318588608779e-187	0.480452201490437	0.526	0.349	8.60449449033777e-183	Edf1	0.177
1.35048858196031e-186	0.379433126868662	0.298	0.121	7.48157169520193e-182	Cops6	0.177
1.72657996299463e-186	0.472161771743237	0.463	0.283	9.56508033699394e-182	Park7	0.18
8.50354172224446e-186	0.386635129572136	0.326	0.146	4.71087707870621e-181	Cct5	0.18
3.85328066820205e-185	0.402172716947038	0.333	0.15	2.13467895737725e-180	Tm2d2	0.183
4.74229328448174e-184	0.389064331031892	0.324	0.146	2.62718305667004e-179	Cct7	0.178
7.24552011125497e-184	0.395311640373276	0.313	0.135	4.01394568643414e-179	Scand1	0.178
1.65659988320862e-183	-0.376543647363059	0.773	0.883	9.17739769298745e-179	Trim2	-0.11
1.69541880870394e-183	0.331360750108072	0.244	0.08	9.39245065833894e-179	Adprh	0.164
1.89979783230609e-183	0.344287645207897	0.289	0.117	1.05246900111925e-178	Cct8	0.172
8.48671845809221e-183	-0.388333177829195	0.832	0.916	4.70155715859851e-178	Baiap3	-0.0840000000000001
8.99548166784721e-183	0.359103162539229	0.257	0.09	4.98340688917068e-178	Nat14	0.167
2.30841506231115e-182	0.459191083593582	0.413	0.23	1.27883886036976e-177	Cnih2	0.183
2.91336488805778e-182	-0.407853359066073	0.414	0.603	1.61397501433513e-177	Palm	-0.189
5.00747031606692e-182	0.41774409957465	0.396	0.214	2.77408848039791e-177	Eif4a2	0.182
5.7842609918277e-182	0.365432374378644	0.291	0.117	3.20442274686263e-177	Rraga	0.174
6.38663083565335e-182	0.386983450187925	0.303	0.127	3.5381296166436e-177	Trmt112	0.176
4.34737571168516e-181	0.360092418186666	0.292	0.118	2.40840267051646e-176	Ddost	0.174
7.05837993158435e-181	0.484500243526565	0.599	0.446	3.91027189829841e-176	Cox7b	0.153
1.49564617426921e-180	0.291886397216159	0.201	0.055	8.285730240834e-176	Pafah1b3	0.146
1.95961031772398e-180	-0.395191534881099	0.383	0.577	1.08560451991591e-175	Mecr	-0.194
3.21677643719445e-180	0.452096415930553	0.421	0.233	1.78206197844136e-175	Higd2a	0.188
3.54871729878384e-180	0.333694860213842	0.254	0.091	1.96595389635326e-175	Tmem258	0.163
6.03146905416897e-180	0.330182061795004	0.222	0.065	3.34137354131907e-175	Cetn2	0.157
1.13115884595705e-179	-0.351356163947993	0.769	0.88	6.26650689071747e-175	Cacna1b	-0.111
1.02929267650177e-178	0.398257625960495	0.34	0.158	5.70217849855218e-174	Chmp2a	0.182
1.55411248042088e-178	-0.397192591893331	0.557	0.733	8.60962773028361e-174	Wnk2	-0.176
2.37509046890117e-178	-0.353580404309919	0.734	0.864	1.31577636886656e-173	Wdfy3	-0.13
8.68513606343952e-178	-0.389318348544577	0.672	0.821	4.81147852778486e-173	Trim35	-0.149
9.71778566051432e-178	0.49020558307034	0.637	0.526	5.38355607806833e-173	Gabbr1	0.111
1.18784389733372e-177	-0.392947054704925	0.842	0.913	6.58053640683905e-173	Nebl	-0.0710000000000001
3.85497557279436e-176	0.299266695933384	0.205	0.058	2.13561791757235e-171	Sec61b	0.147
4.32887992675525e-176	0.382375750366437	0.263	0.101	2.39815619062314e-171	Nefl	0.162
4.35781843290887e-176	-0.358740105497986	0.67	0.814	2.41418783364719e-171	Odf2	-0.144
7.71267936688584e-176	0.193781482557291	0.11	0.006	4.27274724246109e-171	mt-Nd3	0.104
1.77228352163122e-175	0.612886342005337	0.856	0.714	9.8182734814848e-171	Gm47283	0.142
2.07754779268201e-175	0.36822835279381	0.293	0.121	1.1509407016679e-170	Ssr2	0.172
1.05200395848662e-174	0.479380829811926	0.423	0.247	5.82799672962004e-170	Acsl3	0.176
3.26449625653144e-174	-0.355618780798282	0.781	0.895	1.80849828115585e-169	Zmynd8	-0.114
1.71716757710937e-173	-0.50446716270441	0.951	0.97	9.51293666042818e-169	Asic2	-0.019
2.47935835096653e-173	0.310229326619425	0.238	0.082	1.37353973285195e-168	Rer1	0.156
2.60629166983799e-173	0.552024679612804	0.733	0.716	1.44385952217355e-168	Stmn2	0.017
1.64990491725134e-172	0.463869009276028	0.432	0.256	9.14030825108068e-168	Psma7	0.176
2.11239353499563e-172	0.404800959901115	0.366	0.185	1.17024489445223e-167	Psma2	0.181
2.21389146019667e-172	0.443060560912687	0.452	0.275	1.22647373003436e-167	Atp6ap2	0.177
4.75751954178544e-171	0.505518455122637	0.401	0.22	2.63561825095371e-166	Spint2	0.181
6.74563182405269e-171	-0.381559375807807	0.479	0.663	3.73701257420695e-166	Mfap3	-0.184
1.43111432484994e-169	0.540734780793639	0.581	0.459	7.92823024823619e-165	Faim2	0.122
1.74336546247432e-169	0.226620558838381	0.135	0.019	9.65807032556149e-165	Sdf2l1	0.116
2.70687824112075e-169	0.392578832370539	0.355	0.175	1.49958347679849e-164	Rpl10a	0.18
6.63522836295571e-169	0.484029283393449	0.572	0.43	3.67585016079383e-164	Serbp1	0.142
8.84161836356714e-169	-0.292684924481066	0.965	0.984	4.89816815723256e-164	Anks1b	-0.019
1.21175312389763e-168	-0.383179178342945	0.49	0.671	6.71299113108048e-164	Iqsec1	-0.181
1.80095937652167e-168	0.445644991014153	0.366	0.193	9.97713484999237e-164	Scn1b	0.173
1.89247915886065e-168	0.314942683951196	0.23	0.077	1.04841452921721e-163	1110008P14Rik	0.153
2.00807065435395e-168	0.408219788156662	0.39	0.211	1.11245106180555e-163	Uba52	0.179
1.24222272071402e-167	0.302740360822152	0.212	0.064	6.88178965048357e-163	Pigyl	0.148
1.64525573280113e-167	0.307078082651504	0.237	0.084	9.11455223414496e-163	Ndufb4	0.153
1.94804812069809e-167	0.262563410532324	0.183	0.048	1.07919917838553e-162	Csnk2b	0.135
4.08583949848557e-167	0.370221146838891	0.852	0.832	2.26351422376602e-162	Pafah1b1	0.02
1.20422002671193e-166	0.420147755229398	0.352	0.178	6.67125852598144e-162	Sfr1	0.174
1.45015337959432e-166	0.357853533887758	0.296	0.13	8.03370470761458e-162	Atp6v1g1	0.166
4.05197072077535e-166	0.341961400336453	0.277	0.112	2.24475125960233e-161	Pdxp	0.165
3.05307113016764e-165	0.43965334862482	0.445	0.282	1.69137087540157e-160	Ndufv2	0.163
3.3965020804431e-165	-0.397605287091683	0.636	0.783	1.88162818754467e-160	Camk2a	-0.147
6.30895787040402e-165	0.474465055666526	0.65	0.552	3.49509957062512e-160	Eif2s2	0.098
1.17628293161791e-164	0.319406823394733	0.26	0.102	6.51648981287007e-160	Eif3i	0.158
3.13741937092401e-164	0.38442698974883	0.356	0.182	1.73809895729819e-159	Arf1	0.174
3.28271575560054e-164	0.319591383343639	0.252	0.094	1.81859170144514e-159	Txn1	0.158
5.11488060751397e-164	0.355053164257894	0.321	0.155	2.83359270775666e-159	Zmat2	0.166
5.59538352979772e-164	-0.357832288631553	0.695	0.823	3.09978652167264e-159	Mical3	-0.128
1.10457634429396e-163	0.290045648338372	0.183	0.051	6.1192424897541e-159	Tmem35a	0.132
2.50835531906555e-163	-0.369824639194723	0.582	0.749	1.38960376320913e-158	Itsn1	-0.167
5.40077204220062e-163	-0.385919502303933	0.534	0.706	2.99197370365872e-158	Farp1	-0.172
5.99539279044979e-163	-0.292310094551442	0.895	0.951	3.32138765198128e-158	Kcnma1	-0.0559999999999999
6.75039094736808e-163	0.257324882569719	0.19	0.055	3.73964908093244e-158	Mien1	0.135
7.86482830564315e-163	0.427827556305759	0.417	0.24	4.35703623304325e-158	Dstn	0.177
1.00977875035997e-162	-0.318732949083694	0.719	0.842	5.59407329911919e-158	Rsrp1	-0.123
5.49588098848347e-162	0.428765842363414	0.412	0.236	3.04466310880996e-157	Mpc2	0.176
2.50228886807374e-161	0.308033515906232	0.242	0.09	1.38624301002417e-156	Rpl15	0.152
3.07304342113172e-161	-0.375213189475885	0.496	0.672	1.70243532487276e-156	Actr1b	-0.176
3.18190074863987e-161	0.462720894850462	0.536	0.392	1.762741195739e-156	Septin7	0.144
1.00506074543904e-160	-0.4062708155253	0.318	0.506	5.56793602365775e-156	E230016M11Rik	-0.188
2.43114930839262e-160	0.435776523338056	0.408	0.236	1.34683240535643e-155	Ncl	0.172
5.34673090898712e-160	0.444501786890956	0.522	0.356	2.96203545626977e-155	Saraf	0.166
6.19209482839543e-160	0.421469827067735	0.45	0.284	3.43035861398279e-155	Ube2m	0.166
6.34048373447448e-160	0.45502439842686	0.555	0.409	3.51256458406152e-155	Emc10	0.146
7.67220262268419e-160	-0.336844666732125	0.689	0.82	4.25032353094081e-155	Xkr6	-0.131
8.02937531383784e-160	-0.396053308463693	0.422	0.611	4.44819363011303e-155	Whamm	-0.189
1.39192424309769e-159	-0.374368580149147	0.55	0.714	7.71112111433689e-155	Mprip	-0.164
2.11935018817495e-159	0.329106061159472	0.267	0.109	1.17409881074704e-154	Mrpl30	0.158
4.37866652558988e-159	-0.313132721758945	0.784	0.893	2.42573746851154e-154	Srsf7	-0.109
5.95755014220174e-159	0.388060332307704	0.331	0.165	3.30042320327834e-154	Got1	0.166
1.15718245590904e-158	0.235996384398559	0.157	0.034	6.41067508749051e-154	Tmem14a	0.123
1.85349144329871e-158	0.410060688607792	0.406	0.233	1.02681572467305e-153	Lamtor2	0.173
3.12268838827518e-158	0.464152864046671	0.444	0.281	1.72993814022057e-153	Srp14	0.163
4.05574374677797e-158	0.417569517965836	0.38	0.205	2.24684147827753e-153	Ly6e	0.175
1.03586960444018e-157	0.364980121579706	0.31	0.143	5.73861402163814e-153	Psmb3	0.167
3.71854506212011e-157	0.236927844407747	0.155	0.033	2.06003677896392e-152	Selenoh	0.122
4.08960173145699e-157	0.348165855472953	0.296	0.136	2.26559846320986e-152	Guk1	0.16
2.25834620615732e-156	-0.348107843156814	0.684	0.811	1.25110121474909e-151	Abr	-0.127
2.45552952257966e-156	-0.339655561678899	0.699	0.832	1.36033880021391e-151	Dnmt3a	-0.133
5.67506520363555e-156	0.333898471707762	0.269	0.113	3.14392937216206e-151	Tceal6	0.156
3.19184208668766e-155	0.407499662378383	0.39	0.224	1.7682485976041e-150	Set	0.166
7.39846138521446e-155	0.262857420226806	0.192	0.058	4.09867362279496e-150	Yif1b	0.134
7.65484253269454e-155	0.249971272821528	0.193	0.059	4.24070621468745e-150	Mea1	0.134
1.48020303320816e-154	0.364758285635117	0.33	0.163	8.20017678366987e-150	Nbdy	0.167
2.49127182539731e-154	0.298305696457251	0.241	0.092	1.38013967855186e-149	Rack1	0.149
3.54313597235649e-154	0.247454364897864	0.184	0.053	1.96286189732577e-149	AI413582	0.131
7.5236376279667e-154	-0.362538617689645	0.42	0.604	4.16802000951727e-149	Sbf1	-0.184
8.13018636407541e-154	0.416335825697408	0.385	0.215	4.50404194383413e-149	Hspd1	0.17
2.53106637796636e-153	-0.400428502938978	0.68	0.811	1.40218546272958e-148	Mast4	-0.131
8.65749958266347e-153	0.405233541612835	0.384	0.208	4.79616819379973e-148	Cyc1	0.176
1.08477796765275e-152	0.218494749186001	0.144	0.029	6.00956146299946e-148	Phlda3	0.115
1.44433567040184e-152	0.303343455833265	0.236	0.086	8.00147518045917e-148	Zfp706	0.15
1.91601762488085e-152	0.412481224247742	0.647	0.526	1.06145460400774e-147	Gas5	0.121
2.67212839287949e-152	0.291007636567449	0.219	0.074	1.48033240837131e-147	Mrpl12	0.145
2.77700684699365e-152	0.388818427596673	0.333	0.165	1.53843402316601e-147	Mesd	0.168
3.01301689058463e-152	0.416401671079047	0.459	0.295	1.66918122721498e-147	Ptms	0.164
3.48629829705317e-152	0.45408616672063	0.664	0.567	1.93137439358449e-147	ENSMUSG00000039530	0.0970000000000001
7.17730166005572e-152	0.282051102888925	0.212	0.073	3.97615334665427e-147	Tomm5	0.139
8.24026299518884e-152	-0.384196542752018	0.595	0.746	4.56502329670466e-147	Sobp	-0.151
8.31833467115173e-152	0.286482221885458	0.222	0.08	4.60827422447134e-147	Prxl2b	0.142
1.17386129702889e-151	0.445132893878357	0.435	0.277	6.50307419941035e-147	Pfn2	0.158
1.37652739536613e-151	0.503334022338693	0.488	0.346	7.62582411758881e-147	Pnmal2	0.142
2.77705072432709e-151	-0.354431852987516	0.249	0.43	1.53845833076996e-146	Soga1	-0.181
2.77780551071942e-151	-0.366283962885746	0.474	0.656	1.53887647488345e-146	Thap3	-0.182
3.39464215325861e-151	0.382904627703551	0.325	0.164	1.88059780648374e-146	Gstp1	0.161
1.38263246249186e-150	0.322964154999117	0.279	0.124	7.65964557895864e-146	Tmx2	0.155
1.70556939026731e-150	0.32013618672115	0.25	0.099	9.44868386514187e-146	Cuta	0.151
1.87378438056017e-150	-0.400498418317202	0.605	0.758	1.03805780898653e-145	Nmnat2	-0.153
1.9620878026341e-150	0.251275598867644	0.188	0.057	1.08697702178126e-145	Rex1bd	0.131
5.56081167886994e-150	-0.363193326068005	0.301	0.486	3.08063406197716e-145	Agap2	-0.185
8.01539277390469e-150	-0.409444835771555	0.42	0.591	4.44044744281546e-145	Rps6ka2	-0.171
1.06624611610246e-149	0.442643857524599	0.485	0.33	5.906896858596e-145	Rps13	0.155
1.77793540297144e-149	0.30685477417983	0.252	0.101	9.84958433892149e-145	Rnf7	0.151
2.14326331506603e-149	0.266646477730884	0.191	0.06	1.18734644391343e-144	Llph	0.131
2.57742572514616e-149	0.537737952288125	0.396	0.233	1.42786807747372e-144	Ptn	0.163
2.90206051644606e-149	-0.413354836792476	0.59	0.751	1.60771250550595e-144	Msi2	-0.161
5.57280291083286e-149	0.273603272541723	0.216	0.075	3.0872770845723e-144	Emc6	0.141
7.58311124858465e-149	0.277688056161523	0.218	0.077	4.20096780060341e-144	Tmem14c	0.141
1.43663283657171e-148	0.325030207048644	0.278	0.119	7.95880225132363e-144	Pfn1	0.159
1.44664699815042e-148	-0.351467901648433	0.595	0.748	8.01427970505353e-144	Nfasc	-0.153
1.6706074437014e-148	-0.356235423638801	0.418	0.596	9.2549981773614e-144	Atxn7l1	-0.178
3.06520192177696e-148	-0.383556340450585	0.78	0.869	1.69809121264522e-143	Pbx1	-0.089
3.15473710418139e-148	0.425451556658188	0.44	0.28	1.74769280834545e-143	Nfe2l1	0.16
1.09809548944384e-147	0.481612825896746	0.498	0.354	6.08333920196991e-143	Reep5	0.144
1.54344038602036e-147	0.337797588257505	0.281	0.123	8.5505053945142e-143	Ndufv1	0.158
2.31660835640182e-147	-0.284688668792911	0.948	0.976	1.28337786336304e-142	Gabrb3	-0.028
3.12618139523848e-147	-0.360493455383588	0.547	0.71	1.73187323114817e-142	Phc2	-0.163
3.73881377785417e-147	-0.347877535451677	0.36	0.538	2.07126544479343e-142	Ptpn1	-0.178
9.43308615900469e-147	-0.373756648495942	0.544	0.704	5.22583540122701e-142	Add2	-0.16
1.35424050924989e-146	0.270283068936656	0.193	0.064	7.50235699719349e-142	Snrpf	0.129
4.49574790412916e-146	-0.298502527916202	0.926	0.965	2.49059938140851e-141	Erc2	-0.0389999999999999
4.52383377108785e-146	0.334451259471861	0.281	0.127	2.50615867084496e-141	Nol7	0.154
3.24155586639035e-145	0.242627553986139	0.184	0.056	1.79578953442159e-140	Zfp428	0.128
3.72803774117284e-145	0.432430144787791	0.534	0.404	2.06529562823234e-140	Snap47	0.13
1.07456803714083e-144	-0.314283493824441	0.79	0.885	5.95299946895646e-140	Enah	-0.095
1.25062139112446e-144	0.281445884160371	0.225	0.084	6.92831744469042e-140	Coprs	0.141
2.05744713724523e-144	0.272277435281507	0.218	0.08	1.13980513956249e-139	Mrpl18	0.138
1.58079843799925e-143	-0.333010376380562	0.459	0.623	8.75746526667207e-139	Rptor	-0.164
2.16251921646707e-143	-0.318340408560544	0.229	0.399	1.19801402073059e-138	Zfp740	-0.17
3.32273753168911e-143	0.334841534041625	0.296	0.138	1.84076336518045e-138	Esd	0.158
4.53974733735476e-143	-0.3617099174681	0.342	0.523	2.51497462742116e-138	Tet3	-0.181
4.84549104267803e-143	0.242047392955346	0.177	0.052	2.6843535827332e-138	Tppp3	0.125
7.14883720218814e-143	0.410914675645773	0.704	0.65	3.96038432164021e-138	Psip1	0.0539999999999999
9.83407682966805e-143	-0.351457560686367	0.629	0.774	5.4479802228678e-138	Trank1	-0.145
2.34258971061923e-142	0.338276872981528	0.301	0.146	1.29777127378595e-137	Ctsd	0.155
2.35934003221792e-142	-0.297291627108039	0.772	0.873	1.30705078444841e-137	Pde4dip	-0.101
1.17847807487304e-141	0.380539362987607	0.403	0.24	6.52865068698918e-137	Txnl1	0.163
1.33101232822556e-141	0.409395735286273	0.471	0.319	7.37367519713679e-137	Dnaja1	0.152
1.37974928727901e-141	0.402748865571136	0.477	0.316	7.64367307659696e-137	Ccdc107	0.161
7.3011167845431e-141	0.309534367626767	0.234	0.09	4.04474568746903e-136	Smim26	0.144
1.1319981816522e-140	0.427745354245848	0.432	0.274	6.27115672653502e-136	Rnf187	0.158
2.06460398910755e-140	0.255757302889641	0.199	0.07	1.14376996392569e-135	Mcfd2	0.129
3.5944813969099e-140	0.191160571009774	0.119	0.02	1.99130674907412e-135	Vkorc1	0.099
4.47944216964654e-140	-0.334463751398902	0.564	0.727	2.48156616756249e-135	Ralgps1	-0.163
1.42976681832029e-139	0.256167727308471	0.205	0.076	7.92076519681256e-135	Lsm6	0.129
